Manufacturer,Family,Type,Part,Core/Codename/Microarchitecture,# Cores,Die Size,Photo (die),License (die),Link (die),High Res Link,Floorplan image,License (floorplan),Link (floorplan),Notes
Intel,,Graphics,82786 (graphics),,,,Intel_82786_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intel,,MCU,8749H,,,,intel-8749h-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
Intel,,Memory controller,82258 (DMA),,,,Intel_82258_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intel,,Network,82586,,,,Intel_82586_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intel,,Network,82596DX,,,,Intel_82596DX_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intel,,SoC,,Apollo Lake,,,intel-apollo-lake-die.jpg,"Copyright, Intel",https://www.heise.de/newsticker/meldung/Mini-Mainboards-mit-Intels-neuen-Atom-Celerons-3350572.html,,,,,
Intel,,,,Westmere,2,,intel_westmere_die_shot.jpeg,"Copyright, Intel",https://en.wikichip.org/,,,,,
Intel,,,,Westmere-EP?,6,,Westmere-EP-Die.jpeg,"Copyright, Intel",https://en.wikichip.org/,,,,,
Intel/Creative Tech,MCS-51,MCU,80C52,80C52,1,,intel-80C52-sb_80c52_fulldie.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/decap.html,,,,,
Intel/Creative Tech,MCS-51,MCU,CT1341,80C51,1,,intel-80C51-sb-ct1341_fulldie_metal.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/decap.html,,,,,
Intergraph,Clipper,CPU,C100,,,,Intergraph_Clipper_C100_CPU_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intergraph,Clipper,CPU,C300,,,,Intergraph_Clipper_C300_CPU_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intergraph,Clipper,Memory controller,C300 (CAMMU),,,,Intergraph_Clipper_C300_CAMMU_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Intersil,6100,CPU,IM6100IDL,,,,Intersil_6100_die2.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Leap Frog,Leapster,,FSA0A175,,,,LeapFrog-Leapster-FSA0A175.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
LSI,MIPS R3300,CPU,LR33000,,,,LSI_Logic_LR33000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
LSI Logic,,FPU,L64132,,,,LSI_Logic_L64132_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
LSI Logic,,Integer Unit,SPARC IU,,,,LSI_Logic_SPARC_IU_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Lucent,DSP32C,DSP,,,,,Lucent_DSP32C_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Lucent,,Network,T7102A,,,,Lucent_T_7102A_RC_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Matsushita,,,MN8600SA1,,,,Matsushita_MN8600SA1_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MediaTek,Helio X,SoC,Helio X20 (MT6797),ARM-A72 + ARM-A53,10,,,,,,mediatek-mediatek_helio_x20-labeled.png,"Copyright, MediaTek",,
MHS/Creative Tech,MCS-51,MCU,CT1741,80C52,,,creative-tech_ct1741-v412-MHS-80C52_mz_10x.jpg,"CC-BY, nats",https://siliconpr0n.org/archive/doku.php?id=nats:start,,,,,
Microchip,dsPIC,MCU,DSPIC33FJ06,,,,Microchip DSPIC33FJ06.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Microchip,PIC10,MCU,PIC10F200,,1,,pic10f200_03_bf_neo5x.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC12,MCU,PIC12C508,,1,,microchip-PIC12C508-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Microchip,PIC12,MCU,PIC12CE518,,1,2020 x 2240 ?m (4.52 mm2) ,pic12ce518_bf_neo10x_4k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC12,MCU,pic12f629,,1,,microchip-pic12f629-10x-stitch.jpg,"CC-BY-3.0, Nick V. Chernyy",https://siliconpr0n.org/archive/doku.php?id=nico:start,,,,,
Microchip,PIC12,MCU,PIC12F683,,1,2020 x 2240 ?m (4.52 mm2) ,pic12f683_poly_bf_neo10x_4k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC16,MCU,PIC16C505,,1,,microchip-PIC16C505-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Microchip,PIC16,MCU,PIC16C54,,1,,microchip-PIC16C54-die.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2019/12/dump-december-8051-and-lasers.html,,,,,
Microchip,PIC16,MCU,PIC16C554-04/P,,1,,microchip_pic16c554_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Microchip,PIC16,MCU,PIC16C57C,,1,,microchip-pic16c57c_neo5x_mz.jpg,"CC-BY, nats",https://siliconpr0n.org/archive/doku.php?id=nats:start,,,,,
Microchip,PIC16,MCU,PIC16C63,,1,,microchip_pic16c63_mz_10x.jpg,"CC-BY-3.0, Nick V. Chernyy",https://siliconpr0n.org/archive/doku.php?id=nico:start,,,,,
Microchip,PIC16,MCU,PIC16C74,,1,,microchip-pic16c74-die.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2017/05/decap-145-croupier.html,,,,,
Microchip,PIC16,MCU,PIC16C74A,,1,,Microchip_PIC16C74A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Microchip,PIC16,MCU,PIC16F59,,1,1650 x 1420 ?m (2.34 mm2),pic16f59_bf_neo10x_3k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC16,MCU,PIC16F684,,1,,microchip-PIC16F684.JPG,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Microchip,PIC16,MCU,PIC16F85,,1,,microchip-pic16f85.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2018/02/decap-c016-gms-mj-dfmj-pic16f84.html,,microchip-pic16f85-layout.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2018/02/decap-c016-gms-mj-dfmj-pic16f84.html,
Microchip,PIC18,MCU,PIC18F2349,,1,,microchip-pic18f2349-4x-stitched.jpg,"CC-BY-3.0, Nick V. Chernyy",https://siliconpr0n.org/archive/doku.php?id=nico:start,,,,,
Microchip,PIC18,MCU,PIC18F24J10,,1,,pic18f24j10_bf_neo5x.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC24,MCU,PIC24EP32GP202,PIC24,1,,microchip-PIC24EP32GP202-HD.jpg,"CC-AT-3.0, Zeptobars",https://zeptobars.com/,,,,,
Microchip,PIC24,MCU,PIC24HJ32,,,,microchip-PIC24HJ32 Lowres.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Microchip,PIC32,MCU,PIC32MX340F512H,,1,4280 x 4740 ?m (20.29 mm2),pic32mx340f512h_m4_bf_neo5x-4k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,PIC32,MCU,PIC32MZ2048ECH,,1,5800 x 5500 ?m (31.9 mm2) ,pic32mz2048ech_bf_neo5x_4k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Microchip,,MCU,PIC17C44,,1,,microchip_pic17c44_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Milandr,,,1986VE21,,,,Milandr-MLDR32F2Q-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Milandr,,,1986VE91T,ARM Cortex-M3,,6.54x5.9 mm,Milandr-1986VE91T-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Milandr/Mikron,,,1886VE10,,,5000x3750 µm,1886VE10-Si-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
MIPS,MIPS R3000,CPU,R3000A,,,,MIPS_R3000A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MIPS,MIPS R3000,FPU,R3010,,,,MIPS_R3010_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MIPS,MIPS R4000,CPU,R4000,,1,,MIPS_R4000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Mitsubishi,8086,CPU,M5L8086,,1,,Mitsubishi_M5L8086_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Mitsubishi,M37702,MCU,M37702M6-B067FP,,1,,MITSUBISHI_50G1856_M37702M6B067FP_328601_P22_JAPAN.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Mitsubishi,MCS-48,MCU,M5L8042 (TAITO M-001),,1,,mitsubishi-M5L8042-taito_m-001_mz_mit20x.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2016/12/hd647180-19-58-102-terrific-toaplan.html,,,,,
MME,80A,CPU,MME9201,,1,,MME_80A-CPU_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MMI,,Bit-slice,6701D,,,,MMI_6701D_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MOS,6502,CPU,6502,,1,,MOS_6502_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
MOS,6502,CPU,6510 CBM,6510R6,1,,mos_6510_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
MOS,6502,CPU,8500R4,,1,,mos_8500r4_mz.jpg,"CC-BY-SA, Tommi Lempinen, http://oms.wmhost.com/misc/",,,,,,"http://web.archive.org/web/20180106050548/http://www.revengineer.de/8500/8500_decapped.jpg, http://web.archive.org/web/20180106050547/http://www.revengineer.de/8500/8500_no_metal.jpg"
Mostek,F8,CPU,MK3850,,1,,Mostek_MK3850_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Mostek,Z80,CPU,MK3880,,1,,Mostek_MK3880_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Mostek,Z80,CPU,MK3880,,1,,Mostek_MK3880_top_metal_removed.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Motorola,6800,CPU,6800,,1,,Motorola_6800_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,6800,CPU,6800,,1,,Motorola_6800_early_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,6809,CPU,MC68B09L,,1,,Motorola_6809_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,Communication Controller,68605,,,,Motorola_68605_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,CPU,68HC000,,1,,Motorola_68HC000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,CPU,MC68000L12,,1,,Motorola_68000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,CPU,MC68010,,1,,Motorola_MC68010_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Motorola,68000,DMA Controller,68440,,,,Motorola_68440_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,DMA Controller,68450,,,,Motorola_68450_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,FPU,MC68881,,,,Motorola_MC68881_top_metal_die_shot.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Motorola,68000,FPU,MC68881RC16B,,,,Motorola_68881_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,FPU,MC68882RC16A,,,,Motorola_68882_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,MCU,MC68012RC10,,1,,Motorola_MC68012_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,MMU,68451,,,,Motorola_68451_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,MMU,68851,,,,Motorola_68851_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,Network,68824,,,,Motorola_68824_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68000,Parallel Interface Timer,68230,,,,Motorola_68230_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68020,CPU,MC68020FE16E,,1,,Motorola_68020_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68030,CPU,MC68030FE16B,,1,,Motorola_68030_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68030,CPU,MC68030FE25C,,1,,motorola-MC68030FE25C.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
Motorola,68030,CPU,MC68030RC33B,,1,,Motorola_MC68030RC33B.JPG,"CC-BY-SA-3.0, Pdesousa359",https://commons.wikimedia.org/wiki/File:Motorola_MC68030RC33B.JPG,,,,,
Motorola,68040,CPU,XC68040RC25B,,1,,Motorola_68040_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68040,CPU,XC68LC040RC33B,,1,,Motorola_68LC040_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68060,CPU,68LC060,,1,,Motorola_68LC060_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,68060,CPU,XC68060RC50A,,1,,Motorola_68060_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,88100,CPU,XC88100RC20B,,,,Motorola_88110_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,88100,,88410,,,,Motorola_88410_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC146805E2,,1,,Motorola_MC146805E2_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC6802L,,1,,Motorola_6802_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC6803,,1,,Motorola_MC6803_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC6805P2,,1,,motorola-mc6805p2-milton6805-acid.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/mc6805p2.html,,,,,
Motorola,680x,MCU,MC68701,,1,,Motorola_MC68701_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC68701U4,,1,,Motorola_MC68701U4_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC68705P3,,1,,Motorola_MC68705P3_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC68705P3S,6805,1,,MOTOROLA_MC68705P3S_02A47E_IHEB9126_EZEBI_KOREA.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Motorola,680x,MCU,MC68705R3,,1,,Motorola_MC68705R3_die3.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC68705R3,,,,motorola-mc68705r3-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,https://www.flickr.com/photos/yellowcloud/4525330828/in/album-72157623867881572/
Motorola,680x,MCU,MC68705R3 (early date),,1,,Motorola_MC68705R3_early_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,680x,MCU,MC68705U3CS,,,,motorola-mc68705u3cs-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
Motorola,683xx,,68302,,,,Motorola_68302_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,683xx,,68332,,,,Motorola_68332_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,683xx,,68340,,,,Motorola_68340_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,683xx,,68EN360,,,,Motorola_68EN360_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,DSP56000,DSP,DSP56001,,,,Motorola_DSP56001_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,DSP56000,DSP,DSP56002,,,,Motorola_DSP56002_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,HC05,MCU,M68HC05P1,,1,,motorola-m68hc05p1.jpg,"CC-BY-SA-2.0, Cole L, https://www.flickr.com/photos/187597251@N05/",,,,,,
Motorola,HC05,MCU,MC68HC05,HC05,1,,Motorola_MC68HC05_top_metal_die_shot.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Motorola,HC05,MCU,MC68HC705BD8,,1,,motorola_mc68hc705bd8_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Motorola,HC08,MCU,68HC908JB8,,1,,Motorola_68HC908JB8.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
Motorola,HC08,MCU,MC68HC908JL3,,1,,motorola-MC68HC908JL3_CDW_2J88YCTRK0323_CHINA_A028_1999.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Motorola,m88k,CPU,88100,,,,Motorola_88100_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,m88k,MMU,88200,,,,Motorola_88200_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,MC14500B,MCU,MC14500BCP,,1,,motorola_mc14500B_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Motorola,PowerPC 603,CPU,XPC603EFE117MJ,,1,,Motorola_PowerPC_603e_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,PowerPC 603,CPU,XPC603FE75-2B,,1,,Motorola_PowerPC_603_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Motorola,PowerPC 604,CPU,,,1,,Motorola.powerpc_604_microprocessor-die.jpg,"Copyright, Motorola",https://www.computerhistory.org/collections/catalog/102618851,,,,,
Motorola,PowerPC 604e,CPU,,,1,,Motorola.PowerPC_604e-die.jpg,"Copyright, Motorola",https://www.computerhistory.org/collections/catalog/102618843,,,,,
Motorola,,DSP,DSP96002,,,,Motorola_DSP96002_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Movidius,SHAVE v2.0,,,LEON3 SPARC,"1 SPARC, 8 SHAVE",< 64 mm²,movidius-myriad_1_(shave_v2.0)_die_shot-lq.png,"Copyright, Movidius",https://en.wikichip.org/,,,,,
Movidius,SHAVE v3.0,,,LEON4 SPARC,"2 SPARC, 12 SHAVE",27 mm² ,movidius-myriad_2_(shave_v3.0)_die_shot.png,"Copyright, Movidius",https://en.wikichip.org/,,,,,
National Semiconductor,COP400,MCU,COP410L/B NGS,COP410L,1,,National_Semiconductor-COP410-jacks.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/cop400.html,,,,,
National Semiconductor,COP444,MCU,COP444L,,1,,NS-COP444L_NDP_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
National Semiconductor,COPS I,MCU,MM5799,MM5799,1,,NSC-MM5799-MM4799-qkr-metal.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/mm5799.html,,,,,
National Semiconductor,NS16k,CPU,NS16032SD-6,,1,,NS_NS16032_die2.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS16k,CPU,NS16032SD-6,,1,,NS_NS16032_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS16k,FPU,NS16081D-6,,1,,NS_NS16081_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,CPU,NS32016,,1,,national_semiconductor.ns32016_die_shot.102652467.lq.jpg,"Copyright, National Semiconductor Corporation",https://www.computerhistory.org/collections/catalog/102652467,,,,,
National Semiconductor,NS32k,CPU,NS32032,,1,,NS_NS32032_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,CPU,NS32332,,,,NS_NS32332_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,CPU,NS32532,,,,NS_NS32532_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,CPU,NS32C016,,,,NS_NS32C016_die3.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,DMA,NS32203,,,,NS_NS32203_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,FPU,NS32081,,,,NS_NS32081_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,FPU,NS32081 (later date),,,,NS_NS32081_late_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,FPU,NS32381,,,,NS_NS32381_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,Interrupt Controller,NS32202,,,,NS_NS32202_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,MMU,NS32082,,,,NS_NS32082_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NS32k,MMU,NS32382,,,,NS_NS32382_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,NSC800,CPU,,,,,NS_NSC800_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
National Semiconductor,PACE,,,,,,NS_PACE_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
