Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Intel,Pentium III,RB80526PZ600256 SL3VG,,,,,,,,,,,,,,,,,,,,,,600MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3VG.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 QM50,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QM/QM50.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 QP13,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QP/QP13.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 QS20,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS20.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 SL3T2,BX80526F667256 SL3T2,BX80526F667256E SL3T2,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3T2.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 SL3VK,BX80526F667256E SL3VK,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3VK.html,,,,,,,
Intel,Pentium III,RB80526PZ667256 SL4CJ,,,,,,,,,,,,,,,,,,,,,,667MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CJ.html,,,,,,,
Intel,Pentium III,RB80526PZ733256 QM51,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QM/QM51.html,,,,,,,
Intel,Pentium III,RB80526PZ733256 QP14,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QP/QP14.html,,,,,,,
Intel,Pentium III,RB80526PZ733256 QS21,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS21.html,,,,,,,
Intel,Pentium III,RB80526PZ733256 SL3VM,,,,,,,,,,,,,,,,,,,,,,733MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3VM.html,,,,,,,
Intel,Pentium III,RB80526PZ800256 QP15,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QP/QP15.html,,,,,,,
Intel,Pentium III,RB80526PZ800256 QS22,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS22.html,,,,,,,
Intel,Pentium III,RB80526PZ800256 QS81,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS81.html,,,,,,,
Intel,Pentium III,RB80526PZ800256 SL3WB,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3WB.html,,,,,,,
Intel,Pentium III,RB80526PZ800256 SL3Y2,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL3Y2.html,,,,,,,
Intel,Pentium III,RB80526PZ866256 QAN4,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QA/QAN4.html,,,,,,,
Intel,Pentium III,RB80526PZ866256 QS82,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS82.html,,,,,,,
Intel,Pentium III,RB80526PZ866256 QV42,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QV/QV42.html,,,,,,,
Intel,Pentium III,RB80526PZ866256 SL4CB,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL4CB.html,,,,,,,
Intel,Pentium III,RB80526PZ933256 QS83,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QS/QS83.html,,,,,,,
Intel,Pentium III,RB80526PZ933256 QV43,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QV/QV43.html,,,,,,,
Intel,Pentium III,RB80526PZ933256 SL5U3,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5U3.html,,,,,,,
Intel,Pentium III,RB80533PZ001256 SL5L7,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5L7.html,,,,,,,
Intel,Pentium III,RB80533PZ800256 SL5QD,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5QD.html,,,,,,,
Intel,Pentium III,RB80533PZ866256 SL5HG,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5HG.html,,,,,,,
Intel,Pentium III,RB80533PZ866256 SL5QE,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5QE.html,,,,,,,
Intel,Pentium III,RB80533PZ933256 SL5HH,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5HH.html,,,,,,,
Intel,Pentium III,RB80533PZ933256 SL5QF,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5QF.html,,,,,,,
Intel,Pentium III,RH80530GZ001512,RH80530GZ00151E,BXM80530B100GD,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ004512,RH80530GZ00451E,BXM80530B106GD,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ006512,RH80530GZ00651E,BXM80530B113GD,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ009512,RH80530GZ00951E,BXM80530B120GD,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ012512,RH80530GZ01251E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ014512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ866512,RH80530GZ86651E,BXM80530B866512,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RH80530GZ933512,RH80530GZ93351E,BXM80530B933512,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ001512,RJ80530GZ00151E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ004512,RJ80530GZ00451E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ006512,RJ80530GZ00651E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ009512,RJ80530GZ00951E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ012512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ014512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ866512,RJ80530GZ86651E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530GZ933512,RJ80530GZ93351E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530KZ001512 SL6QU,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,uFCBGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6QU.html,,,,,,,
Intel,Pentium III,RJ80530KZ800512 QKG0,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,uFCBGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QK/QKG0.html,,,,,,,
Intel,Pentium III,RJ80530KZ800512 SL66D,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,uFCBGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL66D.html,,,,,,,
Intel,Pentium III,RJ80530KZ800512 SL6HC,,,,,,,,,,,,,,,,,,,,,,800MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,uFCBGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6HC.html,,,,,,,
Intel,Pentium III,RJ80530KZ933512 SL69K,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,uFCBGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL69K.html,,,,,,,
Intel,Pentium III,RJ80530LY750512,RJ80530LY75051E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LY800512,RJ80530LY80051E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LY850512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LZ001512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LZ733512,RJ80530LZ73351E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LZ800512,RJ80530LZ80051E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LZ866512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530LZ933512,RJ80530LZ93351E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UY700512,RJ80530UY70051E,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UY750512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UY800512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UY850512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UY900512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UZ733512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UZ800512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UZ866512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RJ80530UZ933512,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RK80526PZ001256,BX80526C1000256,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intel,Pentium III,RK80526PZ006256 QEJ1,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QE/QEJ1.html,,,,,,,
Intel,Pentium III,RK80526PZ006256 SL5B2,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B2.html,,,,,,,
Intel,Pentium III,RK80526PZ866256 SL5B5,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B5.html,,,,,,,
Intel,Pentium III,RK80526PZ866256 SL5HK,,,,,,,,,,,,,,,,,,,,,,866MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5HK.html,,,,,,,
Intel,Pentium III,RK80526PZ933256 SL5B4,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5B4.html,,,,,,,
Intel,Pentium III,RK80526PZ933256 SL5HL,,,,,,,,,,,,,,,,,,,,,,933MHz,,,,,,,,,,,,,,,,256KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5HL.html,,,,,,,
Intel,Pentium III,RK80530KZ001512 SL5PS,,,,,,,,,,,,,,,,,,,,,,1000MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL5PS.html,,,,,,,
Intel,Pentium III,RK80530KZ006512 QKF8,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/QK/QKF8.html,,,,,,,
Intel,Pentium III,RK80530KZ006512 SL6JM,,,,,,,,,,,,,,,,,,,,,,1133MHz,,,,,,,,,,,,,,,,512KiB,,,,,,,,,,,,,,,FC-PGA2-370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/sspec/SL/SL6JM.html,,,,,,,
